bond_coeff	117	harmonic	1.3623	21.4593
bond_coeff	118	harmonic	0.0924	28.1353
bond_coeff	119	harmonic	0.4133	27.3722
bond_coeff	120	harmonic	1.0860	20.0922
bond_coeff	121	harmonic	0.0659	30.5800
bond_coeff	122	harmonic	0.1399	26.9507
bond_coeff	123	harmonic	0.8857	19.2513
bond_coeff	124	harmonic	4.1547	10.6668
bond_coeff	125	harmonic	1.2991	18.8879
bond_coeff	126	harmonic	0.2800	26.0282
bond_coeff	127	harmonic	0.0783	31.3633
bond_coeff	128	harmonic	0.0328	35.8838
bond_coeff	129	harmonic	0.0022	38.2752
bond_coeff	130	harmonic	0.0005	40.9740
bond_coeff	131	harmonic	0.0042	34.5812
bond_coeff	132	harmonic	0.1064	32.0546
bond_coeff	133	harmonic	0.5873	21.3299
bond_coeff	134	harmonic	0.0338	35.8543
bond_coeff	135	harmonic	0.0924	25.3920
bond_coeff	136	harmonic	0.0294	25.6859
bond_coeff	137	harmonic	0.0149	32.2577
bond_coeff	138	harmonic	0.0021	37.3597
bond_coeff	139	harmonic	0.0114	34.7078
bond_coeff	140	harmonic	0.0744	36.5398
bond_coeff	141	harmonic	0.0516	29.6835
bond_coeff	142	harmonic	0.0384	17.9680
bond_coeff	143	harmonic	1.0305	15.4956
bond_coeff	144	harmonic	0.5256	27.1821
bond_coeff	145	harmonic	2.4717	21.7844
bond_coeff	146	harmonic	0.6178	20.4140
bond_coeff	147	harmonic	3.9973	15.5713
bond_coeff	148	harmonic	2.0945	12.6872
bond_coeff	149	harmonic	4.8375	10.5015
bond_coeff	150	harmonic	0.0194	20.2755
bond_coeff	151	harmonic	1.4896	12.9987
bond_coeff	152	harmonic	0.6168	10.4598
bond_coeff	153	harmonic	3.1861	15.7139
bond_coeff	154	harmonic	1.0179	17.1416
bond_coeff	155	harmonic	1.8098	16.4400
bond_coeff	156	harmonic	2.3574	22.1180
bond_coeff	157	harmonic	1.8613	22.6697
bond_coeff	158	harmonic	1.1124	17.4543
bond_coeff	159	harmonic	3.2860	16.8270
bond_coeff	160	harmonic	0.6759	25.4018
bond_coeff	161	harmonic	0.0189	32.1294
bond_coeff	162	harmonic	0.0019	34.8678
bond_coeff	163	harmonic	0.0033	39.4487
bond_coeff	164	harmonic	0.0129	42.2308
bond_coeff	165	harmonic	0.0098	45.5457
bond_coeff	166	harmonic	0.0024	16.3085
bond_coeff	167	harmonic	0.0350	16.4797
bond_coeff	168	harmonic	0.0924	12.2102
bond_coeff	169	harmonic	0.0165	21.4947
bond_coeff	170	harmonic	0.0535	17.3312
bond_coeff	171	harmonic	0.0572	23.3048
bond_coeff	172	harmonic	0.0227	24.0021
bond_coeff	173	harmonic	0.0036	30.2582
bond_coeff	174	harmonic	0.0178	28.1032
bond_coeff	175	harmonic	0.0333	25.6483
bond_coeff	176	harmonic	0.0500	19.3525
bond_coeff	177	harmonic	0.6987	21.4260
bond_coeff	178	harmonic	0.1278	32.6853
bond_coeff	179	harmonic	0.4666	44.0363
bond_coeff	180	harmonic	0.5258	37.1087
bond_coeff	181	harmonic	0.1640	38.2129
bond_coeff	182	harmonic	0.8987	30.6829
bond_coeff	183	harmonic	0.2563	29.9598
bond_coeff	184	harmonic	0.3421	20.7900
bond_coeff	185	harmonic	0.0824	27.2261
bond_coeff	186	harmonic	0.0276	12.9486
bond_coeff	187	harmonic	0.1286	17.1029
bond_coeff	188	harmonic	0.0246	15.5398
bond_coeff	189	harmonic	0.8825	21.4704
bond_coeff	190	harmonic	0.0255	26.2082
bond_coeff	191	harmonic	0.0514	26.2952
bond_coeff	192	harmonic	1.6915	27.3212
bond_coeff	193	harmonic	0.0335	26.9348
bond_coeff	194	harmonic	0.0099	31.8248
bond_coeff	195	harmonic	0.0015	36.9763
bond_coeff	196	harmonic	0.0004	37.8700
bond_coeff	197	harmonic	0.0003	41.8973
bond_coeff	198	harmonic	0.0004	44.5373
bond_coeff	199	harmonic	0.0003	47.7585
bond_coeff	200	harmonic	0.3044	10.4875
bond_coeff	201	harmonic	0.1929	15.9320
bond_coeff	202	harmonic	0.0225	19.9766
bond_coeff	203	harmonic	0.0224	22.4843
bond_coeff	204	harmonic	0.0231	25.3451
bond_coeff	205	harmonic	0.0227	32.3242
bond_coeff	206	harmonic	0.0226	27.4220
bond_coeff	207	harmonic	0.1077	31.5399
bond_coeff	208	harmonic	0.0168	31.6958
bond_coeff	209	harmonic	0.0200	28.2176
bond_coeff	210	harmonic	0.0224	22.7883
bond_coeff	211	harmonic	0.0291	32.3564
bond_coeff	212	harmonic	0.0124	45.0737
bond_coeff	213	harmonic	0.0123	56.8843
bond_coeff	214	harmonic	0.0238	50.0369
bond_coeff	215	harmonic	0.0186	50.9869
bond_coeff	216	harmonic	0.0233	43.4152
bond_coeff	217	harmonic	0.0203	42.6823
bond_coeff	218	harmonic	0.0318	33.6268
bond_coeff	219	harmonic	0.0077	39.2489
bond_coeff	220	harmonic	0.5275	17.9955
bond_coeff	221	harmonic	0.1140	9.4264
bond_coeff	222	harmonic	5.7596	11.8718
bond_coeff	223	harmonic	0.0396	27.0086
bond_coeff	224	harmonic	2.4865	20.9861
bond_coeff	225	harmonic	0.0621	23.8012
bond_coeff	226	harmonic	2.5689	16.5923
bond_coeff	227	harmonic	0.0488	18.9943
bond_coeff	228	harmonic	0.0171	24.5979
bond_coeff	229	harmonic	0.0088	26.5824
bond_coeff	230	harmonic	0.0073	31.1338
bond_coeff	231	harmonic	0.0021	33.9327
bond_coeff	232	harmonic	0.0007	37.0859
bond_coeff	233	harmonic	0.0031	21.0025
bond_coeff	234	harmonic	0.0113	22.6007
bond_coeff	235	harmonic	0.0223	19.0385
bond_coeff	236	harmonic	0.0110	29.9144
bond_coeff	237	harmonic	0.0170	27.0155
bond_coeff	238	harmonic	0.0217	31.8297
bond_coeff	239	harmonic	0.0151	29.1781
bond_coeff	240	harmonic	0.0075	32.2094
bond_coeff	241	harmonic	0.0151	32.9455
bond_coeff	242	harmonic	0.0132	33.2932
bond_coeff	243	harmonic	0.0159	25.1872
bond_coeff	244	harmonic	0.0238	28.1351
bond_coeff	245	harmonic	0.0357	35.8679
bond_coeff	246	harmonic	0.0275	48.4207
bond_coeff	247	harmonic	0.4024	42.4600
bond_coeff	248	harmonic	0.0574	41.8295
bond_coeff	249	harmonic	0.1035	35.6804
bond_coeff	250	harmonic	0.1593	33.7096
bond_coeff	251	harmonic	0.0740	27.2457
bond_coeff	252	harmonic	0.0954	35.1790
bond_coeff	253	harmonic	9.0486	15.3981
bond_coeff	254	harmonic	5.1252	15.2012
bond_coeff	255	harmonic	0.1235	10.3969
bond_coeff	256	harmonic	6.8738	12.6170
bond_coeff	257	harmonic	6.1308	15.6201
bond_coeff	258	harmonic	2.6623	20.4549
bond_coeff	259	harmonic	1.7103	29.9986
bond_coeff	260	harmonic	0.0058	34.7723
bond_coeff	261	harmonic	0.0015	34.9910
bond_coeff	262	harmonic	0.0023	38.4622
bond_coeff	263	harmonic	0.0081	41.3440
bond_coeff	264	harmonic	0.0094	45.6339
bond_coeff	265	harmonic	0.0042	23.0688
bond_coeff	266	harmonic	0.0640	27.7151
bond_coeff	267	harmonic	0.6151	27.4550
bond_coeff	268	harmonic	0.0197	30.0389
bond_coeff	269	harmonic	0.0905	28.9886
bond_coeff	270	harmonic	0.0729	36.4454
bond_coeff	271	harmonic	0.2266	38.5829
bond_coeff	272	harmonic	0.0194	44.9637
bond_coeff	273	harmonic	0.2766	42.8995
bond_coeff	274	harmonic	0.0432	37.5616
